0.802262,-0.229564
0.805031,-0.169173
0.807801,-0.077182
0.810570,-0.188732
0.813340,0.776298
0.816109,0.385923
0.818878,0.327706
0.821648,0.112588
0.824417,-0.230053
0.827187,-0.132581
0.829956,-0.081666
0.832726,-0.183601
0.835495,-0.184693
0.838265,0.077234
0.841034,0.025627
0.843804,0.198676
0.846573,0.265958
0.849343,0.133644
0.852112,0.121030
0.854882,0.185214
0.857651,0.240887
0.860420,-0.146366
0.863190,-0.091393
0.865959,0.012142
0.868729,-0.143018
0.871498,-0.208897
0.874268,-0.186712
0.877037,-0.205110
0.879807,-0.202085
0.882576,-0.177626
0.885346,-0.236589
0.888115,-0.120930
0.890885,0.040443
0.893654,0.336826
0.896423,0.563862
0.899193,0.450277
0.901962,0.843025
0.904732,0.654235
0.907501,-0.079530
0.910271,-0.091204
0.913040,-0.186115
0.915810,-0.234901
0.918579,-0.246644
0.921349,-0.146180
0.924118,0.009922
0.926888,-0.043364
0.929657,-0.067149
0.932427,-0.129198
0.935196,-0.148447
0.937965,-0.076354
0.940735,-0.037003
0.943504,-0.027312
0.946274,0.047305
0.949043,0.065786
0.951813,0.103474
0.954582,0.283876
0.957352,0.087430
0.960121,-0.208626
0.962891,-0.259841
0.965660,-0.085823
0.968430,0.007839
0.971199,-0.090031
0.973969,-0.011599
0.976738,0.338289
0.979507,0.348266
0.982277,0.056995
0.985046,0.100642
0.987816,-0.124713
0.990585,-0.164657
0.993355,-0.231830
0.996124,-0.173380
0.998894,-0.005977
1.001663,0.112081
1.004433,0.161032
1.007202,0.232555
1.009972,0.302053
1.012741,0.621400
1.015511,0.746404
1.018280,0.734164
1.021049,0.065612
1.023819,-0.164078
1.026588,-0.029442
1.029358,0.045921
1.032127,-0.235112
1.034897,-0.213454
1.037666,-0.322322
1.040436,-0.247037
1.043205,-0.250807
1.045975,-0.259709
1.048744,-0.295306
1.051514,-0.410435
1.054283,-0.324088
1.057053,-0.325591
1.059822,-0.340593
1.062591,-0.299804
1.065361,-0.322059
1.068130,-0.338471
1.070900,-0.347456
1.073669,-0.334264
1.076439,-0.263711
1.079208,-0.332154
1.081978,-0.326535
1.084747,-0.324290
1.087517,-0.293725
1.090286,-0.290301
1.093056,-0.426584
1.095825,-0.272273
1.098595,-0.257358
1.101364,-0.352837
1.104133,-0.349837
1.106903,-0.329781
1.109672,-0.341513
1.112442,-0.303874
1.115211,-0.387214
1.117981,-0.355385
1.120750,-0.253338
1.123520,-0.348083
1.126289,-0.262037
1.129059,-0.284994
1.131828,-0.355621
1.134598,-0.249247
1.137367,-0.284994
1.140137,-0.305366
1.142906,-0.281329
1.145675,-0.279367
1.148445,-0.277203
1.151214,-0.265911
1.153984,-0.296659
1.156753,-0.365159
1.159523,-0.330512
1.162292,-0.199296
1.165062,-0.284484
1.167831,-0.221111
1.170601,-0.257652
1.173370,-0.301096
1.176140,-0.297949
1.178909,-0.310071
1.181679,-0.374544
1.184448,-0.306258
1.187217,-0.259602
1.189987,-0.328264
1.192756,-0.288559
1.195526,-0.270819
1.198295,-0.337597
1.201065,-0.319137
1.203834,-0.340039
1.206604,-0.327985
1.209373,-0.316706
1.212143,-0.302927
1.214912,-0.195371
1.217682,-0.270482
1.220451,-0.213926
1.223221,-0.144270
1.225990,-0.169743
1.228759,-0.180666
1.231529,-0.174480
1.234298,-0.172551
1.237068,-0.231989
1.239837,-0.159260
1.242607,0.063105
1.245376,-0.041246
1.248146,-0.040315
1.250915,-0.115579
1.253685,-0.183674
1.256454,-0.152092
1.259224,-0.191061
1.261993,-0.186188
1.264763,-0.250105
1.267532,-0.248512
1.270301,-0.233884
1.273071,-0.214026
1.275840,-0.266095
1.278610,-0.288703
1.281379,-0.348062
1.284149,-0.257377
1.286918,-0.200401
1.289688,-0.259014
1.292457,-0.254149
1.295227,-0.256256
1.297996,-0.263691
1.300766,-0.243859
1.303535,-0.265153
1.306305,-0.293042
1.309074,-0.312301
1.311843,-0.291993
1.314613,-0.271068
1.317382,-0.295968
1.320152,-0.272457
1.322921,-0.268363
1.325691,-0.253930
1.328460,-0.237363
1.331230,-0.284328
1.333999,-0.338243
1.336769,-0.301974
1.339538,-0.287728
1.342308,-0.360615
1.345077,-0.237490
1.347847,-0.286049
1.350616,-0.277571
1.353385,-0.240475
1.356155,-0.317811
1.358924,-0.272267
1.361694,-0.299229
1.364463,-0.302778
1.367233,-0.326061
1.370002,-0.233145
1.372772,-0.312225
1.375541,-0.271644
1.378311,-0.371207
1.381080,-0.254588
1.383850,-0.260194
1.386619,-0.294692
1.389388,-0.303462
1.392158,-0.273100
1.394927,-0.191186
1.397697,-0.339481
1.400466,-0.221442
1.403236,-0.266184
1.406005,-0.210353
1.408775,-0.197328
1.411544,-0.182478
1.414314,-0.144653
1.417083,-0.218301
1.419853,-0.158644
1.422622,-0.288126
1.425392,-0.217969
1.428161,-0.270706
1.430930,-0.322602
1.433700,-0.279874
1.436469,-0.350196
1.439239,-0.291160
1.442008,-0.347351
1.444778,-0.273367
1.447547,-0.324948
1.450317,-0.304238
1.453086,-0.271775
1.455856,-0.308875
1.458625,-0.235749
1.461395,-0.134092
1.464164,-0.138006
1.466934,-0.002462
1.469703,-0.009943
1.472472,-0.243493
1.475242,-0.224106
1.478011,-0.330135
1.480781,-0.149535
1.483550,-0.042294
1.486320,0.044453
1.489089,-0.024930
1.491859,0.100932
1.494628,-0.098358
1.497398,-0.219450
1.500167,-0.286832
1.502937,-0.214959
1.505706,-0.296270
1.508476,-0.081231
1.511245,-0.099610
1.514014,-0.051913
1.516784,0.005642
1.519553,-0.078365
1.522323,-0.105833
1.525092,-0.139778
1.527862,-0.239872
1.530631,-0.294721
1.533401,-0.187704
1.536170,-0.295991
1.538940,-0.269513
1.541709,-0.265373
1.544479,-0.166102
1.547248,0.017040
1.550018,0.172690
1.552787,0.267631
1.555556,0.374998
1.558326,0.060221
1.561095,0.245510
1.563865,0.553510
1.566634,0.638719
1.569404,0.512669
1.572173,-0.091730
1.574943,-0.188305
1.577712,-0.261372
1.580482,-0.249776
1.583251,-0.290993
1.586021,-0.290655
1.588790,-0.297393
1.591560,-0.305881
1.594329,-0.231964
1.597098,-0.257378
1.599868,-0.264001
1.602637,-0.241222
1.605407,-0.241251
1.608176,-0.193541
1.610946,-0.260389
1.613715,-0.185085
1.616485,-0.209945
1.619254,-0.190607
1.622024,0.074495
1.624793,0.046633
1.627563,-0.302676
1.630332,-0.085814
1.633102,0.058328
1.635871,0.034936
1.638640,0.056966
1.641410,0.003260
1.644179,-0.035286
1.646949,-0.145002
1.649718,-0.105926
1.652488,-0.091637
1.655257,-0.086862
1.658027,-0.123850
1.660796,0.035078
1.663566,0.015234
1.666335,-0.045637
1.669105,-0.033513
1.671874,-0.086865
1.674644,-0.099573
1.677413,-0.129651
1.680182,-0.222804
1.682952,-0.282736
1.685721,-0.123281
1.688491,-0.054069
1.691260,-0.081716
1.694030,0.091417
1.696799,0.204964
1.699569,0.282067
1.702338,0.235762
1.705108,0.418006
1.707877,0.430313
1.710647,0.459829
1.713416,0.258874
1.716186,0.173312
1.718955,-0.073909
1.721724,0.000432
1.724494,0.275001
1.727263,0.503031
1.730033,0.898632
1.732802,0.330790
1.735572,-0.087549
1.738341,0.132106
1.741111,0.096015
1.743880,0.066804
1.746650,-0.140571
1.749419,-0.168640
1.752189,-0.132740
1.754958,-0.129344
1.757728,-0.189591
1.760497,-0.174466
1.763266,-0.226002
1.766036,-0.213335
1.768805,-0.189234
1.771575,-0.256178
1.774344,-0.207188
1.777114,-0.349297
1.779883,-0.344583
1.782653,-0.272906
1.785422,-0.297625
1.788192,-0.259349
1.790961,-0.312334
1.793731,-0.345816
1.796500,-0.320678
1.799270,-0.371324
1.802039,-0.355798
1.804808,-0.275106
1.807578,-0.278924
1.810347,-0.298083
1.813117,-0.377644
1.815886,-0.324843
1.818656,-0.357650
1.821425,-0.265039
1.824195,-0.332627
1.826964,-0.351897
1.829734,-0.309049
1.832503,-0.334768
1.835273,-0.252650
1.838042,-0.334993
1.840812,-0.356791
1.843581,-0.382775
1.846350,-0.299231
1.849120,-0.317578
1.851889,-0.302696
1.854659,-0.206479
1.857428,-0.240616
1.860198,-0.283829
1.862967,-0.198072
1.865737,-0.194495
1.868506,-0.250349
1.871276,-0.298423
1.874045,-0.230975
1.876815,-0.230510
1.879584,-0.200683
1.882353,-0.235611
1.885123,-0.155555
1.887892,-0.226574
1.890662,-0.243967
1.893431,-0.212360
1.896201,-0.300877
1.898970,-0.343481
1.901740,-0.334758
1.904509,-0.234961
1.907279,-0.242167
1.910048,-0.247350
1.912818,-0.290737
1.915587,-0.286224
1.918357,-0.339878
1.921126,-0.296449
1.923895,-0.337184
1.926665,-0.344490
1.929434,-0.335414
1.932204,-0.325707
1.934973,-0.313504
1.937743,-0.302925
1.940512,-0.453657
1.943282,-0.343024
1.946051,-0.327037
1.948821,-0.254195
1.951590,-0.353457
1.954360,-0.305722
1.957129,-0.254553
1.959899,-0.362377
1.962668,-0.296818
1.965437,-0.342747
1.968207,-0.331309
1.970976,-0.342762
1.973746,-0.340017
1.976515,-0.207377
1.979285,-0.279466
1.982054,-0.269577
1.984824,-0.292984
1.987593,-0.373551
1.990363,-0.296692
1.993132,-0.270648
1.995902,-0.344614
1.998671,-0.274763
2.001441,-0.284294
2.004210,-0.239656
2.006979,-0.326257
2.009749,-0.351799
2.012518,-0.323500
2.015288,-0.254475
2.018057,-0.379809
2.020827,-0.389015
2.023596,-0.306144
2.026366,-0.325212
2.029135,-0.304973
2.031905,-0.266023
2.034674,-0.320598
2.037444,-0.368360
2.040213,-0.214976
2.042983,-0.328837
2.045752,-0.346573
2.048521,-0.265358
2.051291,-0.324254
2.054060,-0.311915
2.056830,-0.290932
2.059599,-0.267851
2.062369,-0.322331
2.065138,-0.251703
2.067908,-0.392636
2.070677,-0.281986
2.073447,-0.343835
2.076216,-0.258889
2.078986,-0.306123
2.081755,-0.337410
2.084525,-0.286106
2.087294,-0.277252
2.090063,-0.286893
2.092833,-0.351076
2.095602,-0.330112
2.098372,-0.311673
2.101141,-0.313092
2.103911,-0.282707
2.106680,-0.388866
2.109450,-0.298642
2.112219,-0.322608
2.114989,-0.343663
2.117758,-0.339967
2.120528,-0.319684
2.123297,-0.449725
2.126067,-0.338359
2.128836,-0.345052
2.131605,-0.290951
2.134375,-0.342335
2.137144,-0.319654
2.139914,-0.252158
2.142683,-0.273191
2.145453,-0.276718
2.148222,-0.330554
2.150992,-0.290496
2.153761,-0.320322
2.156531,-0.318862
2.159300,-0.295590
2.162070,-0.334239
2.164839,-0.253971
2.167609,-0.317446
2.170378,-0.287541
2.173147,-0.255381
2.175917,-0.271653
2.178686,-0.365366
2.181456,-0.294168
2.184225,-0.278574
2.186995,-0.276986
2.189764,-0.353978
2.192534,-0.336448
2.195303,-0.273016
2.198073,-0.340452
2.200842,-0.322700
2.203612,-0.250666
2.206381,-0.313009
2.209151,-0.339074
2.211920,-0.344851
2.214689,-0.297900
2.217459,-0.361401
2.220228,-0.319232
2.222998,-0.296466
2.225767,-0.257073
2.228537,-0.274963
2.231306,-0.321655
2.234076,-0.242616
2.236845,-0.293007
2.239615,-0.322594
2.242384,-0.275383
2.245154,-0.231169
2.247923,-0.252716
2.250693,-0.231246
2.253462,-0.162315
2.256231,-0.317173
2.259001,-0.289097
2.261770,-0.291215
2.264540,-0.246469
2.267309,-0.207875
2.270079,-0.060478
2.272848,-0.194647
2.275618,-0.227321
2.278387,-0.137559
2.281157,-0.199051
2.283926,-0.345420
2.286696,-0.146474
2.289465,-0.199606
2.292235,-0.282064
2.295004,-0.260152
2.297773,-0.240526
2.300543,-0.257160
2.303312,-0.310610
2.306082,-0.275495
2.308851,-0.286068
2.311621,-0.334347
2.314390,-0.251118
2.317160,-0.296711
2.319929,-0.282315
2.322699,-0.257351
2.325468,-0.309954
2.328238,-0.298614
2.331007,-0.279671
2.333776,-0.338604
2.336546,-0.308684
2.339315,-0.305929
2.342085,-0.347456
2.344854,-0.221732
2.347624,-0.364767
2.350393,-0.360565
2.353163,-0.260238
2.355932,-0.283307
2.358702,-0.350088
2.361471,-0.287359
2.364241,-0.254303
2.367010,-0.311825
2.369780,-0.210855
2.372549,-0.376852
2.375318,-0.283992
2.378088,-0.265831
2.380857,-0.276390
2.383627,-0.318457
2.386396,-0.321754
2.389166,-0.293536
2.391935,-0.279257
2.394705,-0.287439
2.397474,-0.270626
2.400244,-0.349683
2.403013,-0.319295
2.405783,-0.346638
2.408552,-0.325358
2.411322,-0.271536
2.414091,-0.306366
2.416860,-0.210396
2.419630,-0.303068
2.422399,-0.308194
2.425169,-0.306400
2.427938,-0.334962
2.430708,-0.312681
2.433477,-0.267142
2.436247,-0.306066
2.439016,-0.340904
2.441786,-0.345950
2.444555,-0.327705
2.447325,-0.307571
2.450094,-0.264563
2.452864,-0.361867
2.455633,-0.322663
2.458402,-0.304830
2.461172,-0.380781
2.463941,-0.342366
2.466711,-0.336455
2.469480,-0.340904
2.472250,-0.302959
2.475019,-0.316485
2.477789,-0.331635
2.480558,-0.293867
2.483328,-0.244124
2.486097,-0.247334
2.488867,-0.384113
2.491636,-0.288106
2.494406,-0.317094
2.497175,-0.304291
2.499944,-0.325535
2.502714,-0.305716
2.505483,-0.304408
2.508253,-0.332447
2.511022,-0.344627
2.513792,-0.327427
2.516561,-0.301191
2.519331,-0.287176
2.522100,-0.277400
2.524870,-0.329139
2.527639,-0.299252
2.530409,-0.273182
2.533178,-0.265374
2.535948,-0.312385
2.538717,-0.318601
2.541486,-0.302769
2.544256,-0.354250
2.547025,-0.317526
2.549795,-0.281488
2.552564,-0.285421
2.555334,-0.320443
2.558103,-0.301695
2.560873,-0.341715
2.563642,-0.283022
2.566412,-0.313017
2.569181,-0.320617
2.571951,-0.323902
2.574720,-0.312418
2.577490,-0.327193
2.580259,-0.284711
2.583028,-0.325156
2.585798,-0.248795
2.588567,-0.253692
2.591337,-0.344187
2.594106,-0.307264
2.596876,-0.334919
2.599645,-0.322467
2.602415,-0.233018
2.605184,-0.321717
2.607954,-0.296064
2.610723,-0.289101
2.613493,-0.348305
2.616262,-0.342708
2.619032,-0.356175
2.621801,-0.343876
2.624570,-0.419290
2.627340,-0.288922
2.630109,-0.230942
2.632879,-0.304141
2.635648,-0.364196
2.638418,-0.334484
2.641187,-0.327413
2.643957,-0.348860
2.646726,-0.276741
2.649496,-0.278650
2.652265,-0.354127
2.655035,-0.281903
2.657804,-0.251106
2.660574,-0.236668
2.663343,-0.199692
2.666112,-0.344350
2.668882,-0.201248
2.671651,-0.323297
2.674421,-0.332437
2.677190,-0.297117
2.679960,-0.332020
2.682729,-0.294335
2.685499,-0.360344
2.688268,-0.318810
2.691038,-0.260264
2.693807,-0.311815
2.696577,-0.304178
2.699346,-0.291356
2.702116,-0.264642
2.704885,-0.373152
2.707654,-0.287133
2.710424,-0.319868
2.713193,-0.303163
2.715963,-0.268850
2.718732,-0.355404
2.721502,-0.348423
2.724271,-0.383851
2.727041,-0.330607
2.729810,-0.258419
2.732580,-0.314132
2.735349,-0.360955
2.738119,-0.328134
2.740888,-0.366611
2.743658,-0.352675
2.746427,-0.294526
2.749196,-0.354527
2.751966,-0.266712
2.754735,-0.312162
2.757505,-0.306135
2.760274,-0.320103
2.763044,-0.279725
2.765813,-0.279321
2.768583,-0.296520
2.771352,-0.287689
2.774122,-0.317514
2.776891,-0.288539
2.779661,-0.322326
2.782430,-0.309257
2.785200,-0.319881
2.787969,-0.326883
2.790738,-0.335779
2.793508,-0.291347
2.796277,-0.258969
2.799047,-0.264317
2.801816,-0.357535
2.804586,-0.259765
2.807355,-0.321481
2.810125,-0.286185
2.812894,-0.344046
2.815664,-0.303785
2.818433,-0.297181
2.821203,-0.366231
2.823972,-0.285852
2.826741,-0.257516
2.829511,-0.315900
2.832280,-0.256951
2.835050,-0.316460
2.837819,-0.276541
2.840589,-0.394355
2.843358,-0.216264
2.846128,-0.251712
2.848897,-0.320061
2.851667,-0.384854
2.854436,-0.298053
2.857206,-0.364554
2.859975,-0.292013
2.862745,-0.293283
